case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,gate_utilization,process_flow_type,n_stops,n_containers,target_rank_group,vc_utilization,mt_utilization,target_rank,n_deliveries,target_utilization,target_utilization_bin,rmg_utilization,n_receives,visit_complexity,target_demand_bin,has_reefer,target_demand,primary_target_area,gate_demand,mt_demand,has_hazardous,target_area,vc_demand,rmg_demand,full_ratio
case_16187,Gate In,Res.GateIn,2026-04-30 06:24:00,2026-04-30 06:24:00,2026-04-30 06:24:00,0.5719,delivery,1,1,mid,0.42,0.8519,7.0,1,0.6238,medium,0.5319,0,3,medium,0,5.5,T24,165.0,31.75,0,T24,17.0,144.25,0.0
case_16159,Gate Out,Res.GateOut,2026-04-30 06:20:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.64,mixed,2,2,low,0.5245,0.8189,20.0,1,0.47,low,0.62,1,9,medium,0,4.87,T06,114.62,19.0,0,T06,9.78,73.33,0.5
case_16170,RMG_receive,T21,2026-04-30 06:15:00,2026-04-30 06:25:00,2026-04-30 06:30:00,0.5813,delivery,2,2,low,0.4674,0.7052,11.0,2,0.6,medium,0.58,0,4,low,0,3.0,T11,59.53,4.5,0,T11,9.2,42.73,0.0
case_16177,LL_delivery,LL,2026-04-30 06:21:00,2026-04-30 06:25:00,2026-04-30 06:34:00,0.6192,delivery,1,1,non_rmg,0.48,0.8683,,1,0.48,low,0.5892,0,5,very_high,0,19.33,VC,120.67,14.67,1,VC,19.33,96.33,1.0
case_16179,RMG_receive,T15,2026-04-30 06:21:00,2026-04-30 06:25:00,2026-04-30 06:39:00,0.5595,delivery,1,1,non_rmg,0.4995,0.69,,1,0.4995,low,0.5489,0,2,very_high,0,21.35,VC,153.08,32.38,0,VC,21.35,112.23,0.0
case_16181,HO2_receive,HO2,2026-04-30 06:21:00,2026-04-30 06:25:00,2026-04-30 06:40:00,0.6,receive,1,1,top_3,0.4448,0.7748,3.0,0,0.7352,very_high,0.5952,1,5,low,0,4.08,T24,140.67,22.5,0,T24,24.0,104.5,1.0
case_16188,Gate In,Res.GateIn,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.6481,receive,1,1,non_rmg,0.53,0.8238,,0,0.53,medium,0.6262,1,4,very_high,0,28.73,VC,175.57,25.37,0,VC,28.73,145.4,1.0
case_16186,HO2_delivery,HO2,2026-04-30 06:23:00,2026-04-30 06:25:00,2026-04-30 06:31:00,0.5651,receive,1,1,mid,0.3851,0.8149,10.0,0,0.6351,medium,0.55,1,5,medium,0,5.0,T26,170.8,17.55,0,T26,35.45,127.55,1.0
case_16189,Gate In,Res.GateIn,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.62,receive,1,1,mid,0.4606,0.9103,5.0,0,0.71,high,0.5897,1,5,medium,0,6.53,T22,173.38,7.77,0,T22,35.18,135.25,1.0
case_16190,Gate In,Res.GateIn,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.5515,delivery,2,2,low,0.4085,0.81,13.0,2,0.4585,low,0.5215,0,10,medium,1,7.0,T25,163.0,29.4,1,T25,15.6,141.4,0.5
case_16190,RMG_delivery,T22,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:33:00,0.5515,delivery,2,2,low,0.4085,0.81,13.0,2,0.4585,low,0.5215,0,10,medium,1,7.0,T25,163.0,29.4,1,T25,15.6,141.4,0.5
case_16191,Gate In,Res.GateIn,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.5502,delivery,1,1,non_rmg,0.4098,0.81,,1,0.4098,low,0.5202,0,3,very_high,0,17.6,VC,163.0,39.9,0,VC,17.6,146.9,1.0
case_16192,Gate In,Res.GateIn,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:25:00,0.5671,mixed,1,2,mid,0.3871,0.8129,8.0,1,0.6413,high,0.55,1,11,medium,0,6.68,T14,164.27,26.63,0,T14,28.42,132.53,0.5
case_16192,RMG_delivery,T24,2026-04-30 06:25:00,2026-04-30 06:25:00,2026-04-30 06:34:00,0.5671,mixed,1,2,mid,0.3871,0.8129,8.0,1,0.6413,high,0.55,1,11,medium,0,6.68,T14,164.27,26.63,0,T14,28.42,132.53,0.5
case_16139,Gate Out,Res.GateOut,2026-04-30 06:12:00,2026-04-30 06:26:00,2026-04-30 06:26:00,0.5725,receive,1,1,low,0.4125,0.855,11.0,0,0.6199,medium,0.54,1,4,low,0,3.98,T26,76.6,13.9,0,T26,6.93,76.57,1.0
case_16189,RMG_mixed,T11,2026-04-30 06:25:00,2026-04-30 06:26:00,2026-04-30 06:46:00,0.62,receive,1,1,mid,0.4606,0.9103,5.0,0,0.71,high,0.5897,1,5,medium,0,6.53,T22,173.38,7.77,0,T22,35.18,135.25,1.0
case_16193,Gate In,Res.GateIn,2026-04-30 06:26:00,2026-04-30 06:26:00,2026-04-30 06:26:00,0.5857,receive,1,1,top_3,0.4586,0.7228,1.0,0,0.6857,high,0.58,1,5,medium,0,5.43,T18,89.37,18.97,0,T18,11.73,61.67,1.0
case_16194,Gate In,Res.GateIn,2026-04-30 06:26:00,2026-04-30 06:26:00,2026-04-30 06:26:00,0.5815,delivery,1,2,low,0.543,0.8115,18.0,2,0.35,low,0.5315,0,3,low,0,3.0,T08,35.2,1.8,0,T08,9.6,30.4,0.0
case_16113,Gate Out,Res.GateOut,2026-04-30 06:11:00,2026-04-30 06:26:00,2026-04-30 06:26:00,0.6115,delivery,1,1,low,0.58,0.8069,13.0,1,0.6262,medium,0.5731,0,4,low,0,2.62,T12,90.12,17.7,0,T12,28.33,102.58,1.0
case_16150,Gate Out,Res.GateOut,2026-04-30 06:25:00,2026-04-30 06:27:00,2026-04-30 06:27:00,0.5413,delivery,1,1,low,0.4187,0.7313,12.0,1,0.5613,medium,0.5313,0,6,high,1,9.13,T25,184.27,40.4,0,T25,25.87,141.2,1.0
case_16158,RMG_delivery,T20,2026-04-30 06:10:00,2026-04-30 06:27:00,2026-04-30 06:38:00,0.6235,receive,1,1,low,0.5,0.8465,12.0,0,0.59,medium,0.6035,1,5,high,0,8.0,T25,137.83,14.42,0,T25,12.75,100.92,1.0
case_16163,RMG_receive,T27,2026-04-30 06:12:00,2026-04-30 06:27:00,2026-04-30 06:32:00,0.5506,mixed,1,2,mid,0.4706,0.7312,9.0,1,0.5997,medium,0.53,1,12,low,0,3.0,T27,154.33,23.7,0,T27,44.23,98.67,1.0
case_16178,RMG_delivery,T10,2026-04-30 06:21:00,2026-04-30 06:27:00,2026-04-30 06:38:00,0.589,receive,1,1,low,0.47,0.811,19.0,0,0.339,low,0.559,1,5,high,0,8.58,T07,100.67,8.25,0,T07,13.83,96.17,1.0
case_16184,LL_delivery,LL,2026-04-30 06:23:00,2026-04-30 06:27:00,2026-04-30 06:36:00,0.559,delivery,1,1,low,0.419,0.8281,13.0,1,0.571,medium,0.52,0,3,medium,0,6.62,T13,160.7,31.22,0,T13,17.77,136.53,1.0
case_16154,Gate Out,Res.GateOut,2026-04-30 06:19:00,2026-04-30 06:28:00,2026-04-30 06:28:00,0.6133,receive,1,1,non_rmg,0.48,0.8567,,0,0.48,low,0.5833,1,4,very_high,0,26.0,VC,118.33,10.67,0,VC,26.0,86.0,1.0
case_16174,RMG_delivery,T23,2026-04-30 06:18:00,2026-04-30 06:28:00,2026-04-30 06:32:00,0.64,delivery,1,1,non_rmg,0.46,0.8799,,1,0.46,low,0.6201,0,4,medium,0,4.87,VC,24.7,6.0,0,VC,4.87,18.77,1.0
case_16185,RMG_receive,T22,2026-04-30 06:23:00,2026-04-30 06:28:00,2026-04-30 06:40:00,0.5809,delivery,1,1,mid,0.4709,0.84,10.0,1,0.64,high,0.5409,0,4,high,0,8.8,T11,104.0,9.6,0,T11,9.1,85.7,1.0
case_16188,RMG_mixed,T21,2026-04-30 06:25:00,2026-04-30 06:28:00,2026-04-30 06:38:00,0.6481,receive,1,1,non_rmg,0.53,0.8238,,0,0.53,medium,0.6262,1,4,very_high,0,28.73,VC,175.57,25.37,0,VC,28.73,145.4,1.0
case_16148,Gate Out,Res.GateOut,2026-04-30 06:25:00,2026-04-30 06:29:00,2026-04-30 06:29:00,0.5255,receive,1,1,low,0.4045,0.8055,11.0,0,0.5611,medium,0.4855,1,5,medium,0,6.65,T16,126.85,9.35,0,T16,16.48,119.98,1.0
case_16153,Gate Out,Res.GateOut,2026-04-30 06:24:00,2026-04-30 06:29:00,2026-04-30 06:29:00,0.5584,delivery,1,1,non_rmg,0.3684,0.8784,,1,0.3684,low,0.52,0,4,very_high,0,12.7,VC,162.35,24.2,0,VC,12.7,136.4,1.0
case_16168,Gate Out,Res.GateOut,2026-04-30 06:23:00,2026-04-30 06:29:00,2026-04-30 06:29:00,0.5822,receive,1,1,top_3,0.4222,0.8745,3.0,0,0.6545,high,0.5422,1,5,medium,0,7.0,T26,155.6,8.0,0,T26,23.8,116.2,1.0
case_16193,LL_delivery,LL,2026-04-30 06:26:00,2026-04-30 06:29:00,2026-04-30 06:33:00,0.5857,receive,1,1,top_3,0.4586,0.7228,1.0,0,0.6857,high,0.58,1,5,medium,0,5.43,T18,89.37,18.97,0,T18,11.73,61.67,1.0
case_16117,HO2_receive,HO2,2026-04-30 05:41:00,2026-04-30 06:30:00,2026-04-30 06:38:00,0.63,delivery,1,1,low,0.47,0.87,11.0,1,0.6719,high,0.61,0,3,low,0,4.3,T12,51.37,11.07,0,T12,9.53,36.17,1.0
case_16146,Gate Out,Res.GateOut,2026-04-30 06:28:00,2026-04-30 06:30:00,2026-04-30 06:30:00,0.64,receive,1,1,low,0.5217,0.8133,22.0,0,0.4467,low,0.62,1,5,medium,0,5.33,T12,111.33,18.33,0,T12,10.0,85.67,1.0
case_16147,Gate Out,Res.GateOut,2026-04-30 06:26:00,2026-04-30 06:30:00,2026-04-30 06:30:00,0.61,receive,1,1,mid,0.4471,0.8971,4.0,0,0.7129,high,0.58,1,5,high,0,9.0,T26,161.67,22.33,0,T26,21.17,121.17,1.0
case_16123,RMG_receive,T18,2026-04-30 06:25:00,2026-04-30 06:31:00,2026-04-30 06:41:00,0.6,delivery,1,1,mid,0.4676,0.7552,6.0,1,0.6724,high,0.59,0,4,very_high,0,11.75,T14,133.25,12.65,0,T14,11.2,111.65,1.0
case_16157,Gate Out,Res.GateOut,2026-04-30 06:26:00,2026-04-30 06:31:00,2026-04-30 06:31:00,0.61,receive,1,1,non_rmg,0.5742,0.8242,,0,0.8242,very_high,0.56,1,5,very_high,0,22.85,MT,169.72,22.85,0,MT,31.32,124.37,1.0
case_16162,RMG_delivery,T21,2026-04-30 06:12:00,2026-04-30 06:31:00,2026-04-30 06:32:00,0.56,delivery,1,1,low,0.4775,0.78,11.0,1,0.6025,medium,0.52,0,4,high,0,8.0,T27,185.0,0.0,0,T27,34.0,152.0,1.0
case_16180,RMG_delivery,T20,2026-04-30 06:21:00,2026-04-30 06:31:00,2026-04-30 06:36:00,0.51,delivery,1,1,mid,0.347,0.857,5.0,1,0.56,medium,0.46,0,4,low,0,2.8,T15,149.8,27.4,0,T15,14.4,112.8,1.0
case_16135,Gate Out,Res.GateOut,2026-04-30 06:13:00,2026-04-30 06:32:00,2026-04-30 06:32:00,0.6388,mixed,1,3,non_rmg,0.49,0.8777,,1,0.49,low,0.6188,2,15,very_high,0,26.67,VC,201.4,22.2,0,VC,26.67,156.27,1.0
case_16161,RMG_receive,T09,2026-04-30 06:11:00,2026-04-30 06:33:00,2026-04-30 06:37:00,0.6286,delivery,1,1,low,0.5048,0.8062,21.0,1,0.4462,low,0.6124,0,3,medium,0,6.7,T08,92.55,16.9,0,T08,16.05,80.25,1.0
case_16195,Gate In,Res.GateIn,2026-04-30 06:33:00,2026-04-30 06:33:00,2026-04-30 06:33:00,0.5868,delivery,1,1,low,0.47,0.8132,19.0,1,0.3368,low,0.5568,0,3,high,0,8.0,T07,111.87,10.27,0,T07,13.4,97.47,0.0
case_16196,Gate In,Res.GateIn,2026-04-30 06:33:00,2026-04-30 06:33:00,2026-04-30 06:33:00,0.573,receive,1,1,non_rmg,0.413,0.8561,,0,0.8561,very_high,0.54,1,5,very_high,0,11.4,MT,105.6,11.4,0,MT,7.87,103.0,1.0
case_16170,RMG_receive,T16,2026-04-30 06:30:00,2026-04-30 06:34:00,2026-04-30 06:41:00,0.5813,delivery,2,2,low,0.4674,0.7052,11.0,2,0.6,medium,0.58,0,4,low,0,3.0,T11,59.53,4.5,0,T11,9.2,42.73,0.0
case_16191,RMG_receive,T13,2026-04-30 06:25:00,2026-04-30 06:34:00,2026-04-30 06:50:00,0.5502,delivery,1,1,non_rmg,0.4098,0.81,,1,0.4098,low,0.5202,0,3,very_high,0,17.6,VC,163.0,39.9,0,VC,17.6,146.9,1.0
case_16197,Gate In,Res.GateIn,2026-04-30 06:34:00,2026-04-30 06:34:00,2026-04-30 06:34:00,0.6,receive,1,1,low,0.408,0.831,13.0,0,0.629,medium,0.59,1,4,high,0,8.2,T27,157.2,6.4,0,T27,46.2,131.0,1.0
case_16197,RMG_receive,T06,2026-04-30 06:34:00,2026-04-30 06:34:00,2026-04-30 07:11:00,0.6,receive,1,1,low,0.408,0.831,13.0,0,0.629,medium,0.59,1,4,high,0,8.2,T27,157.2,6.4,0,T27,46.2,131.0,1.0
case_16156,Gate Out,Res.GateOut,2026-04-30 06:26:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.556,receive,1,1,mid,0.41,0.8679,4.0,0,0.6021,medium,0.506,1,5,low,0,0.42,T14,22.58,8.83,0,T14,1.0,16.67,1.0
case_16167,RMG_delivery,T19,2026-04-30 06:28:00,2026-04-30 06:35:00,2026-04-30 06:47:00,0.5627,delivery,2,2,low,0.3727,0.8827,17.0,2,0.48,low,0.5227,0,4,high,0,7.93,T08,197.73,40.87,0,T08,24.07,151.67,0.0
case_16172,RMG_receive,T09,2026-04-30 06:15:00,2026-04-30 06:35:00,2026-04-30 06:43:00,0.5829,receive,1,1,mid,0.3558,0.8671,7.0,0,0.6671,high,0.5658,1,5,medium,0,5.0,T14,87.65,5.6,0,T14,5.45,94.1,1.0
case_16175,Gate Out,Res.GateOut,2026-04-30 06:30:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.64,delivery,1,1,low,0.5392,0.8385,14.0,1,0.63,medium,0.6208,0,4,medium,0,6.3,T27,185.2,19.2,0,T27,25.4,147.4,1.0
case_16198,Gate In,Res.GateIn,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.5641,receive,1,1,non_rmg,0.5082,0.69,,0,0.5082,medium,0.55,1,4,very_high,0,20.55,VC,140.35,26.7,0,VC,20.55,111.75,1.0
case_16199,Gate In,Res.GateIn,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.6,receive,1,1,low,0.44,0.7675,12.0,0,0.5988,medium,0.6012,1,4,high,0,10.0,T13,137.0,25.5,0,T13,23.5,110.5,1.0
case_16200,Gate In,Res.GateIn,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.5947,receive,1,1,low,0.3793,0.86,14.0,0,0.38,low,0.5847,1,6,low,1,2.4,T19,111.93,13.13,0,T19,0.27,71.47,1.0
case_16201,Gate In,Res.GateIn,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.5732,delivery,1,1,mid,0.42,0.8532,8.0,1,0.6232,medium,0.5332,0,3,high,0,9.7,T20,156.6,29.3,0,T20,11.7,139.1,1.0
case_16202,Gate In,Res.GateIn,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:35:00,0.6,receive,1,1,low,0.42,0.9177,13.0,0,0.64,high,0.56,1,5,low,0,3.93,T18,47.13,5.07,0,T18,3.0,45.27,1.0
case_16202,LL_receive,LL,2026-04-30 06:35:00,2026-04-30 06:35:00,2026-04-30 06:40:00,0.6,receive,1,1,low,0.42,0.9177,13.0,0,0.64,high,0.56,1,5,low,0,3.93,T18,47.13,5.07,0,T18,3.0,45.27,1.0
case_16131,Gate Out,Res.GateOut,2026-04-30 06:05:00,2026-04-30 06:36:00,2026-04-30 06:36:00,0.57,delivery,1,1,low,0.5025,0.7825,17.0,1,0.4375,low,0.5375,0,3,low,0,0.97,T09,28.83,12.87,0,T09,3.0,19.0,0.0
case_16143,Gate Out,Res.GateOut,2026-04-30 06:15:00,2026-04-30 06:36:00,2026-04-30 06:36:00,0.5,mixed,2,3,mid,0.34,0.8518,9.0,2,0.51,medium,0.44,1,10,low,0,0.63,T16,23.17,12.0,0,T16,1.63,19.07,0.333
case_16164,Gate Out,Res.GateOut,2026-04-30 06:31:00,2026-04-30 06:36:00,2026-04-30 06:36:00,0.5534,delivery,1,1,top_3,0.4066,0.74,3.0,1,0.6734,high,0.5434,0,4,high,0,8.17,T14,141.27,26.5,0,T14,24.07,107.1,1.0
case_16186,Gate Out,Res.GateOut,2026-04-30 06:31:00,2026-04-30 06:36:00,2026-04-30 06:36:00,0.5651,receive,1,1,mid,0.3851,0.8149,10.0,0,0.6351,medium,0.55,1,5,medium,0,5.0,T26,170.8,17.55,0,T26,35.45,127.55,1.0
case_16198,HO2_delivery,HO2,2026-04-30 06:35:00,2026-04-30 06:36:00,2026-04-30 06:45:00,0.5641,receive,1,1,non_rmg,0.5082,0.69,,0,0.5082,medium,0.55,1,4,very_high,0,20.55,VC,140.35,26.7,0,VC,20.55,111.75,1.0
case_16201,LL_delivery,LL,2026-04-30 06:35:00,2026-04-30 06:36:00,2026-04-30 06:49:00,0.5732,delivery,1,1,mid,0.42,0.8532,8.0,1,0.6232,medium,0.5332,0,3,high,0,9.7,T20,156.6,29.3,0,T20,11.7,139.1,1.0
case_16203,Gate In,Res.GateIn,2026-04-30 06:36:00,2026-04-30 06:36:00,2026-04-30 06:36:00,0.5892,receive,1,1,mid,0.4516,0.7368,4.0,0,0.6592,high,0.58,1,4,medium,0,4.95,T16,108.45,15.0,0,T16,18.35,77.55,1.0
case_16204,Gate In,Res.GateIn,2026-04-30 06:37:00,2026-04-30 06:37:00,2026-04-30 06:37:00,0.64,delivery,1,1,non_rmg,0.4616,0.87,,1,0.87,very_high,0.63,0,2,medium,0,6.73,MT,59.87,6.73,0,MT,10.6,41.57,0.0
case_16205,Gate In,Res.GateIn,2026-04-30 06:37:00,2026-04-30 06:37:00,2026-04-30 06:37:00,0.54,delivery,1,1,non_rmg,0.3533,0.8467,,1,0.3533,low,0.5033,0,3,very_high,0,24.22,VC,178.97,29.12,0,VC,24.22,131.05,1.0
case_16192,Gate Out,Res.GateOut,2026-04-30 06:34:00,2026-04-30 06:38:00,2026-04-30 06:38:00,0.5671,mixed,1,2,mid,0.3871,0.8129,8.0,1,0.6413,high,0.55,1,11,medium,0,6.68,T14,164.27,26.63,0,T14,28.42,132.53,0.5
case_16206,Gate In,Res.GateIn,2026-04-30 06:38:00,2026-04-30 06:38:00,2026-04-30 06:38:00,0.62,delivery,1,1,top_3,0.4685,0.9142,1.0,1,0.7358,very_high,0.5858,0,3,medium,0,6.6,T18,149.5,5.3,0,T18,37.4,117.8,1.0
case_16207,Gate In,Res.GateIn,2026-04-30 06:38:00,2026-04-30 06:38:00,2026-04-30 06:38:00,0.619,receive,1,2,low,0.58,0.7921,11.0,0,0.679,high,0.5879,2,8,high,0,10.33,T14,158.42,27.17,0,T14,28.5,121.92,1.0
case_16207,LL_delivery,LL,2026-04-30 06:38:00,2026-04-30 06:38:00,2026-04-30 06:45:00,0.619,receive,1,2,low,0.58,0.7921,11.0,0,0.679,high,0.5879,2,8,high,0,10.33,T14,158.42,27.17,0,T14,28.5,121.92,1.0
case_16208,Gate In,Res.GateIn,2026-04-30 06:38:00,2026-04-30 06:38:00,2026-04-30 06:38:00,0.6,mixed,1,2,mid,0.4673,0.7627,4.0,1,0.6773,high,0.59,1,11,high,0,7.67,T18,217.93,33.07,0,T18,9.2,112.4,0.5
case_16187,RMG_receive,T24,2026-04-30 06:24:00,2026-04-30 06:39:00,2026-04-30 06:45:00,0.5719,delivery,1,1,mid,0.42,0.8519,7.0,1,0.6238,medium,0.5319,0,3,medium,0,5.5,T24,165.0,31.75,0,T24,17.0,144.25,0.0
case_16196,RMG_delivery,T26,2026-04-30 06:33:00,2026-04-30 06:39:00,2026-04-30 06:47:00,0.573,receive,1,1,non_rmg,0.413,0.8561,,0,0.8561,very_high,0.54,1,5,very_high,0,11.4,MT,105.6,11.4,0,MT,7.87,103.0,1.0
case_16199,RMG_receive,T20,2026-04-30 06:35:00,2026-04-30 06:39:00,2026-04-30 06:46:00,0.6,receive,1,1,low,0.44,0.7675,12.0,0,0.5988,medium,0.6012,1,4,high,0,10.0,T13,137.0,25.5,0,T13,23.5,110.5,1.0
case_16209,Gate In,Res.GateIn,2026-04-30 06:39:00,2026-04-30 06:39:00,2026-04-30 06:39:00,0.6,receive,1,1,mid,0.4414,0.7714,9.0,0,0.6486,high,0.5986,1,5,medium,0,4.57,T25,122.1,24.53,0,T25,24.87,91.9,1.0
case_16209,LL_delivery,LL,2026-04-30 06:39:00,2026-04-30 06:39:00,2026-04-30 06:44:00,0.6,receive,1,1,mid,0.4414,0.7714,9.0,0,0.6486,high,0.5986,1,5,medium,0,4.57,T25,122.1,24.53,0,T25,24.87,91.9,1.0
case_16210,Gate In,Res.GateIn,2026-04-30 06:40:00,2026-04-30 06:40:00,2026-04-30 06:40:00,0.59,delivery,1,1,non_rmg,0.3994,0.75,,1,0.3994,low,0.6,0,3,very_high,0,31.17,VC,160.57,28.77,0,VC,31.17,114.57,1.0
case_16210,HO2_mixed,HO2,2026-04-30 06:40:00,2026-04-30 06:40:00,2026-04-30 07:05:00,0.59,delivery,1,1,non_rmg,0.3994,0.75,,1,0.3994,low,0.6,0,3,very_high,0,31.17,VC,160.57,28.77,0,VC,31.17,114.57,1.0
case_16163,Gate Out,Res.GateOut,2026-04-30 06:32:00,2026-04-30 06:40:00,2026-04-30 06:40:00,0.5506,mixed,1,2,mid,0.4706,0.7312,9.0,1,0.5997,medium,0.53,1,12,low,0,3.0,T27,154.33,23.7,0,T27,44.23,98.67,1.0
case_16166,Gate Out,Res.GateOut,2026-04-30 06:36:00,2026-04-30 06:40:00,2026-04-30 06:40:00,0.59,delivery,1,1,low,0.47,0.7005,15.0,1,0.5795,medium,0.5995,0,4,medium,0,6.8,T25,69.0,9.4,0,T25,6.8,55.8,1.0
case_16200,RMG_receive,T07,2026-04-30 06:35:00,2026-04-30 06:40:00,2026-04-30 06:46:00,0.5947,receive,1,1,low,0.3793,0.86,14.0,0,0.38,low,0.5847,1,6,low,1,2.4,T19,111.93,13.13,0,T19,0.27,71.47,1.0
case_16211,Gate In,Res.GateIn,2026-04-30 06:41:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.5234,delivery,1,1,mid,0.3545,0.8689,9.0,1,0.5378,medium,0.4734,0,6,low,0,3.7,T26,76.2,12.57,1,T26,13.7,56.23,1.0
case_16212,Gate In,Res.GateIn,2026-04-30 06:41:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.6,delivery,1,1,non_rmg,0.4435,0.7735,,1,0.4435,low,0.5965,0,4,very_high,0,24.0,VC,132.4,25.6,0,VC,24.0,95.2,1.0
case_16169,Gate Out,Res.GateOut,2026-04-30 06:24:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.5527,receive,1,1,mid,0.41,0.8513,5.0,0,0.634,medium,0.5213,1,5,low,0,2.0,T21,28.47,5.4,0,T21,0.93,24.47,1.0
case_16177,Gate Out,Res.GateOut,2026-04-30 06:34:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.6192,delivery,1,1,non_rmg,0.48,0.8683,,1,0.48,low,0.5892,0,5,very_high,0,19.33,VC,120.67,14.67,1,VC,19.33,96.33,1.0
case_16190,Gate Out,Res.GateOut,2026-04-30 06:33:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.5515,delivery,2,2,low,0.4085,0.81,13.0,2,0.4585,low,0.5215,0,10,medium,1,7.0,T25,163.0,29.4,1,T25,15.6,141.4,0.5
case_16195,LL_delivery,LL,2026-04-30 06:33:00,2026-04-30 06:41:00,2026-04-30 06:51:00,0.5868,delivery,1,1,low,0.47,0.8132,19.0,1,0.3368,low,0.5568,0,3,high,0,8.0,T07,111.87,10.27,0,T07,13.4,97.47,0.0
case_16107,Gate Out,Res.GateOut,2026-04-30 06:33:00,2026-04-30 06:41:00,2026-04-30 06:41:00,0.5735,receive,1,1,non_rmg,0.4135,0.8571,,0,0.4135,low,0.54,1,5,high,0,8.67,VC,132.0,9.0,0,VC,8.67,127.0,1.0
case_16203,RMG_delivery,T21,2026-04-30 06:36:00,2026-04-30 06:41:00,2026-04-30 06:43:00,0.5892,receive,1,1,mid,0.4516,0.7368,4.0,0,0.6592,high,0.58,1,4,medium,0,4.95,T16,108.45,15.0,0,T16,18.35,77.55,1.0
case_16204,RMG_receive,T19,2026-04-30 06:37:00,2026-04-30 06:41:00,2026-04-30 06:56:00,0.64,delivery,1,1,non_rmg,0.4616,0.87,,1,0.87,very_high,0.63,0,2,medium,0,6.73,MT,59.87,6.73,0,MT,10.6,41.57,0.0
case_16213,Gate In,Res.GateIn,2026-04-30 06:42:00,2026-04-30 06:42:00,2026-04-30 06:42:00,0.6,mixed,1,2,top_3,0.4652,0.7297,1.0,1,0.7003,high,0.59,1,13,high,0,9.2,T18,99.0,2.93,0,T18,10.13,95.27,1.0
case_16214,Gate In,Res.GateIn,2026-04-30 06:42:00,2026-04-30 06:42:00,2026-04-30 06:42:00,0.63,receive,1,1,low,0.58,0.7691,19.0,0,0.3818,low,0.6009,1,3,low,0,2.63,T13,161.2,36.97,0,T13,23.57,134.87,0.0
case_16215,Gate In,Res.GateIn,2026-04-30 06:42:00,2026-04-30 06:42:00,2026-04-30 06:42:00,0.5675,receive,1,1,mid,0.5124,0.69,9.0,0,0.6675,high,0.5475,1,5,medium,0,6.95,T25,139.5,30.88,0,T25,24.93,100.85,1.0
case_16179,Gate Out,Res.GateOut,2026-04-30 06:39:00,2026-04-30 06:42:00,2026-04-30 06:42:00,0.5595,delivery,1,1,non_rmg,0.4995,0.69,,1,0.4995,low,0.5489,0,2,very_high,0,21.35,VC,153.08,32.38,0,VC,21.35,112.23,0.0
case_16188,HO2_delivery,HO2,2026-04-30 06:38:00,2026-04-30 06:42:00,2026-04-30 06:45:00,0.6481,receive,1,1,non_rmg,0.53,0.8238,,0,0.53,medium,0.6262,1,4,very_high,0,28.73,VC,175.57,25.37,0,VC,28.73,145.4,1.0
case_16205,RMG_delivery,T14,2026-04-30 06:37:00,2026-04-30 06:42:00,2026-04-30 06:47:00,0.54,delivery,1,1,non_rmg,0.3533,0.8467,,1,0.3533,low,0.5033,0,3,very_high,0,24.22,VC,178.97,29.12,0,VC,24.22,131.05,1.0
case_16206,LL_delivery,LL,2026-04-30 06:38:00,2026-04-30 06:42:00,2026-04-30 06:48:00,0.62,delivery,1,1,top_3,0.4685,0.9142,1.0,1,0.7358,very_high,0.5858,0,3,medium,0,6.6,T18,149.5,5.3,0,T18,37.4,117.8,1.0
case_16116,Gate Out,Res.GateOut,2026-04-30 05:59:00,2026-04-30 06:43:00,2026-04-30 06:43:00,0.6,delivery,1,1,non_rmg,0.4603,0.7406,,1,0.4603,low,0.59,0,3,very_high,0,11.58,VC,125.3,1.88,0,VC,11.58,116.88,1.0
case_16213,RMG_receive,T20,2026-04-30 06:42:00,2026-04-30 06:43:00,2026-04-30 06:49:00,0.6,mixed,1,2,top_3,0.4652,0.7297,1.0,1,0.7003,high,0.59,1,13,high,0,9.2,T18,99.0,2.93,0,T18,10.13,95.27,1.0
